condition,snr_db,realization,sample_id,stable_seed_uint64,shared_scope
snr_30db,30.0,draw0,b812_pec_ti030_pi030,16904199667528754195,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi060,13331399557761341053,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi090,16501266504688946267,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi120,14434332075028503454,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi150,6673646823391847425,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi180,17845847199031019795,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi210,14454839047462308129,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi240,8706914400428701815,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi270,8776386301300401917,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi300,9073787648626849986,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti030_pi330,14876959809041084998,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi000,5260240002054511210,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi030,6545970996359780958,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi060,4960177177511627076,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi090,1565736921734325896,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi120,15488442547864396226,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi150,944743449522437924,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi180,2282945742703058630,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi210,16325455215210391167,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi240,8287751120481057647,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi270,366816089394389429,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi300,15559292890886876414,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti060_pi330,12325695147427486799,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi000,11826722650981102433,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi030,5417631673467202116,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi060,2739559340237961802,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi090,9862148443899806753,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi120,3401170063023506742,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi150,5222912428023092350,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi180,12309246572639594470,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi210,15737939717403702638,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi240,7388562546393616965,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi270,14646088489508805793,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi300,15262075552930794002,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti090_pi330,4486548075898553297,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi000,1536856408183497595,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi030,14248184442563331016,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi060,5991923534997779691,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi090,5887346407946292378,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi120,9231450018238428707,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi150,18029247105364602294,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi180,17838113805560015117,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi210,7804108585836438738,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi240,14764394229159216760,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi270,54939424408107999,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi300,3624365913596457864,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti120_pi330,11054549424237462489,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi000,18253214322165904913,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi030,6487503135367190830,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi060,8309276289066582470,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi090,1983982041807172509,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi120,15293901085238860971,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi150,11787766111814042077,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi180,2816746287442863955,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi210,8978400855587469463,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi240,8610262212966212997,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi270,18014420316775625323,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi300,3840347552223885638,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b812_pec_ti150_pi330,12297812318133108913,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi000,15126270415947200847,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi030,17473022315008781016,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi060,11321689862068039446,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi090,18336798766021993696,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi120,12244401870782571174,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi150,10853266404710306042,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi180,4279152342721001827,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi210,3521307987957866219,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi240,12409596341722805289,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi270,11960978494436905503,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi300,2630556634156428189,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti030_pi330,3598060246124043466,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi000,3569648547379656438,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi030,15922156283441254696,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi060,11973522924708541143,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi090,15445405860160702671,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi120,4443967308169455957,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi150,10908055992597344698,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi180,12047821367464850677,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi210,587320152076892873,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi240,18154812114322086788,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi270,15858809178238886096,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi300,5614693548113110261,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti060_pi330,13003324813532270105,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi000,10483232577236059097,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi030,14957392420432764123,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi060,18098499333111362787,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi090,14801192348201294539,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi120,3610994545498852538,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi150,1926520008393891490,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi180,5359361486133221008,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,b827_pec_ti090_pi210,6334510986925692060,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
